tweet_id	user_id	text	created_at	label
494739516972736513	271106136	the look he gave me after he farted in bed. #sulfur #dead http://t.co/DKovoBsqsw	2014-07-31 07:01:07	0
494876913585119232	57548075	RT @_xTito: I've never popped a xan or a Molly	2014-07-31 16:07:05	1
495031962860814337	2414081850	I need some eucalyptus mint from bath&amp;bodyworks ...	2014-08-01 02:23:11	0
495216938478358528	2579497141	We Tried It: CeraVe Baby Skin Care: CeraVe We Tried It: CeraVe Baby Skin Care Who tried it: Amy Jamieson... http://t.co/AWD4WUEUxf #baby	2014-08-01 14:38:13	0
495254888809771008	187931130	simple pleasures sure do add a dose of joy to everyday life, don't they? http://t.co/whaerunqAt #SJOTW	2014-08-01 17:09:01	0
495646274235170817	395547842	... @ELLEundateable difference being I managed to find my Mr Right. I know yours is out there, too. Sertraline &amp; my dog are my other BFFs ;)	2014-08-02 19:04:15	1
495921661678723072	1183552561	Should have been going at 2 it's currently 2.18 no closer to getting any food in my belly guna have to take some supplies to put me on	2014-08-03 13:18:32	0
496084750302732289	509670436	Regular strength Tylenol is shit	2014-08-04 00:06:35	1
496330095540195328	15898743	RT @chicagoideas: We’re excited to announce our 2014 speaker lineup, incl. @joseiswriting, @NickKristof &amp; more! http://t.co/iftsRdNMXk http…	2014-08-04 16:21:30	0
496501509379862528	480839143	"RT @G__Queennn: I need some ""Bitch Be Gone"" spray 😒😤😈"	2014-08-05 03:42:39	0
496748962310017025	193917164	@_outtlaw shit idk! Papaya is good for back pain... But pineapples and any kind of berries are good for pain reliever!! I promise you that	2014-08-05 20:05:56	0
496763714431750145	28935910	Dieing after a week of 3am, 4am, 5am and 6am wake ups. Why can't babies just talk?	2014-08-05 21:04:33	0
496850762904121344	14505061	Am I getting super super old if I just had to apply cortisone cream to three different spots on my body before bed?	2014-08-06 02:50:27	1
497090616724295680	581399535	I Left My Vitamins At Home .	2014-08-06 18:43:33	1
497272758100066306	27718926	Can someone pass me like 2 Benadryl? Ambien? Anything.	2014-08-07 06:47:19	1
497552012457037824	197285780	Benadryl makes me super hype. I'm hoping it doesn't do the same thing to Alston 🙏😏	2014-08-08 01:16:58	1
497607911011794944	834320310	@0h_Jessica I eat antacids like candy and water is the only thing that taste good. Plus I'm in pain at night can't sleep. Hope I'm ok.	2014-08-08 04:59:05	1
497708787440967680	1051156543	RT @Shar_Williams: Ativan is a helluva drug! Especially when mixed with a little Haldol and Benadryl  #ERPROBLEMS	2014-08-08 11:39:56	1
497900695840755712	579109375	@BabyyyJazz well rn I am at petunia house,if you wanna come here or meet me at my house later?	2014-08-09 00:22:31	0
497906858469117953	436157601	I would literally be dead without my reactine, benedryl and epipen #allergictolife 😷	2014-08-09 00:47:00	1
497936660424691712	325314290	my doctor done prescribed me hydrocondone pills for my pain , im feeling swazzy 😲	2014-08-09 02:45:25	1
498645657859948544	188335755	I've lived off tums the past week 😖	2014-08-11 01:42:43	1
498949751694299136	516675364	@MummaJenny Panadol not working. Getting worse	2014-08-11 21:51:05	1
498984497246126082	48069194	Why is it so hard to find clove in this city	2014-08-12 00:09:09	0
499192958818992128	326175705	my face lot of blackhead and big pore what to do? — Maybe try a good exfoliant. Like the Origins charcoal mask. ... http://t.co/WaIZL3Y45o	2014-08-12 13:57:30	0
499321627176603649	282661429	RT @WholefoodsIre: Taking Arnica prior to childbirth helps reduce bruising and speeds up the healing process #pregnancytips #mumtobe #healt…	2014-08-12 22:28:47	1
499386282913435649	1614417344	@TanaMonroe doc prescribed me 2 diff kinds and nothing is helping. How long did it last for you	2014-08-13 02:45:42	0
499452117749624832	24432472	My back has gone into spasm for the 1st time since uni. It was sore yesterday but it's fucked today. Need to get some anti inflammatories	2014-08-13 07:07:18	1
499744270329212929	2262086447	lol my doctor prescribed me some tabs &amp;' iain even know it . 😂	2014-08-14 02:28:13	0
499853995553210369	2176561367	I'll be your prescription . come &amp; take a dose of me 😏	2014-08-14 09:44:14	0
500017537866678275	71704161	@threeconejitos I wrote that same message to my E. She didn't get it  😢	2014-08-14 20:34:05	0
500263038747160576	595005927	I need a dose of my baby right about now 👌	2014-08-15 12:49:37	0
500297060563054592	2679512173	@editorsbeauty: Thank u timebombco for my complexion cocktail w/a shot of chlorophyll. Looking forward… http://t.co/13j59clqgD	2014-08-15 15:04:48	0
500481248456744960	373065666	I'm in desperate need of water/agua/wai and some ibuprofen.	2014-08-16 03:16:42	1
500501986555338753	160521047	Situ kece Berat? Tajir ? Gaul ? Religious ? Pinter ? Well amien for that ! You can post whatever you want itu… — https://t.co/Wo8NcIu0fH	2014-08-16 04:39:07	0
500619161001680897	2689165531	Check out the road testers thoughts of the Rosehip and Shea Body Scrub @premiumspa_aus #bbloggers @FemaleBloggerRT http://t.co/4PG60nBeDa	2014-08-16 12:24:43	0
500708071354933248	2228847440	"Guess who just got a dry ""tobacco"" vapor😏"	2014-08-16 18:18:01	0
500816177539874816	64582657	Oh here let me go buy some Lysol 😠	2014-08-17 01:27:36	0
500938222428356608	809907332	My dad's trying to find accutane on amazon lol	2014-08-17 09:32:33	1
501161300261879808	343817382	Olive Garden was delicious just now. Headed home now with my Beauty Princess... baths and bed time !! :)	2014-08-18 00:18:59	0
501374813316079618	154601252	@ZayneArnett whaaaat no more mcc?!	2014-08-18 14:27:25	0
501385510682521603	602633826	Doctor finally agreed I need long term pain plan and prescribed me a patch thing woo!! — feeling happy	2014-08-18 15:09:55	0
501444555246272512	242965630	RT @danaxmichelle: Wait less than one month til @SirSly oh my god	2014-08-18 19:04:33	0
501724973518835712	31210787	Recent study: women with sufficient levels of vitamin D were twice as likely to get pregnant compared to those with vitamin D deficiency.	2014-08-19 13:38:49	0
501775004506537985	302070349	RT @shelbzsummuhz: Next person to nominate someone for the ice bucket challenge I'm gonna fkn put sulfuric acid in ur bucket	2014-08-19 16:57:38	0
502052557104361472	458336375	I sense a crash comin soon 😴	2014-08-20 11:20:31	0
502794051167727616	1322621246	@Doe_92 oh that's good, good luck! Myself ill dose off on atarax because this day is a nightmare and i can't breath anymore	2014-08-22 12:26:57	1
502851768305217536	17004230	@TheRealPSL http://t.co/Umo0qWpA3A cinnamon and clove and nutmeg! #spotthespice	2014-08-22 16:16:18	0
503255627142270976	303355436	"""We only have 6 Advil left. Two of you are fucked."" #livetweetingstrugglebus"	2014-08-23 19:01:06	1
503412936904540160	549612328	Congrats to the Pastor E. And Dr. Ruth Richardson! Presiding Bishop Ellis officiated the wedding! Best wishes on... http://t.co/YuxN2AN37Q	2014-08-24 05:26:11	0
503442272286175233	2575620634	Ugh. I need a shot.....of liquor hahaha! Just one or a few ;)	2014-08-24 07:22:45	0
503540450095943680	22796334	RT @HrBry: Maybe she's born with zits, maybe it's methamphetamine	2014-08-24 13:52:53	0
503632102097944577	379718310	Animal Aid: Say 'No' To Ice Bucket Challenge http://t.co/VcUiVAHgf8	2014-08-24 19:57:04	0
503712550869925888	342291693	WingStop, The Blacklist on Hulu Plus, and Ambien. Gotta be rested for breakfast and work tomorrow ♡♡♡	2014-08-25 01:16:45	1
504177225944813568	2443176702	Might be switching over to that good ole ibuprofen 💊	2014-08-26 08:03:12	1
504206845238870016	241493193	And, I'll try to do a #FODMAP / Poorly Absorbed Carbohydrate blog to update you on it :) #wheatfree #lactosefree xx	2014-08-26 10:00:54	0
504207382486859776	553087713	A quiet, early morning moment at the Old Stone Farm. Hydrangeas, quail eggs, raw honey, and the… http://t.co/EFN4mpZQ2R	2014-08-26 10:03:02	0
504644168766193665	497403818	Slept 11 hours last night.. thank you Benadryl..	2014-08-27 14:58:40	1
505164383212036096	370999442	Mr. Brady had me like http://t.co/qLijBkWp6o	2014-08-29 01:25:49	0
505178272548679681	2369846780	Longest day ever. I need a beer and the hawks game in front of me.	2014-08-29 02:21:00	0
505428450648547331	494687450	RT @naturalgeorge: Schedule today for @CMT #TheCowboyRidesAway http://t.co/PN7E9snmye	2014-08-29 18:55:07	0
505445861019897856	241753268	Early Harvest Sugar Beets - view from inside the harvester #ontAg #farming http://t.co/JWYpyPv6tZ	2014-08-29 20:04:18	0
505590180053778432	2613005359	This benedryl needs to kick in already. I need sleep	2014-08-30 05:37:46	1
505862947051413505	441954509	RT @brendenah: Pop a Vyvanse and instantly get an Ivy League scholarly mentality. #MacroeconomicsIsMyBitch	2014-08-30 23:41:39	1
506829067384258561	212750242	Gonna need to wean myself off Eazy-E tunes before my son's language skills form.	2014-09-02 15:40:40	0
506884907231350784	192791698	Dude just asked me if he could find adderal in bookstore to focus in his CNA class. He has no idea what hes in for..	2014-09-02 19:22:34	1
506979773256847360	407274525	Got silver nitrate all over my arm at work and now it just looks dirty and it doesn't wash off 😔	2014-09-03 01:39:31	0
507071209448562688	633271868	I put him to sleep every time got em in here snoring like he took nyquil ;)	2014-09-03 07:42:51	1
507428035076050944	990822912	@khakiincolor I literally want to rip my skin off when I take vicodin	2014-09-04 07:20:45	1
507440836758736896	216287694	6 tier wedding cake with cascading sugar  ivory roses diamonds and sugar hydrangeas http://t.co/dpdaMAZG8N	2014-09-04 08:11:37	0
507565029357797376	26670534	Right now I wish I could take Nyquill and sleep in my dark bedroom for 12 hours uninterrupted.	2014-09-04 16:25:07	1
507614919227756544	1922061775	@NateWolf28 Dude, that's what I felt like until two thirty last night lol.  It felt like I was on adderall or some shit man	2014-09-04 19:43:22	1
507623200549662720	267242932	@TheRealPsycrow About as funny as a dose of salts.	2014-09-04 20:16:16	0
507639768402755584	264451752	I need some perocets the pain I'm in 😒	2014-09-04 21:22:06	1
507645290707714050	51618617	Legs are itchy today..Don't see any bug bites though..Time to rub on the Aveeno.	2014-09-04 21:44:03	0
507881323500171264	547954836	@susankmann @littlemummy36 headache but its sinus. i've taken nurofen and put my head over steam bluegh.. x	2014-09-05 13:21:58	1
507930697437560832	36648918	Get a dose of dancehall mix here by yours trulyhttp://t.co/lgA5ARmVZk http://t.co/RdWEkbK4c3	2014-09-05 16:38:09	0
507968287007703040	78672371	#Methotrexate, a RA medication....I have some worries......help!!!? http://t.co/1LnJkOflV5 #medicationI #Some #worrieshelp	2014-09-05 19:07:31	1
508057365900713984	1891265312	"""@AdderallHadMe: Adderall had me http://t.co/HDspylKzyB"""	2014-09-06 01:01:29	1
508061849971986432	511164381	Niquil and Thermaflu cocktail will do	2014-09-06 01:19:19	1
508065587407642624	19612875	I was young, dumb, and full of tums	2014-09-06 01:34:10	1
508303545742163969	17288002	RT @IABCPhoenix: Getting started developing great plans for coming year. @JenNarrator @PaulBartonABC @PeterFaur @paulabohte http://t.co/rHK…	2014-09-06 17:19:43	0
508319000921907200	606571150	Finally got a chance to take a good pic of my #mugswap14 goodies! Thanks again ablueswallow for my… http://t.co/ywxQPrmbsa	2014-09-06 18:21:08	0
508596646096420864	268556840	Good luck today, and keep the streak going!! @biavelez7 @BethanyHan @tteach12 @cam_daniels11 @mikamooner @srhenley13 @fhockeyfan124 @JRosy20	2014-09-07 12:44:24	0
508791535748808704	64519939	Nothing sets the mood on a first date like stirring your drink with your finger to detect the presence of benzodiazepines. #undercovercolors	2014-09-08 01:38:49	1
509169796634918912	634108324	"RT @CuteEmergency: When you mean to type okay but type ""olay"" http://t.co/Rr4b6hqoS5"	2014-09-09 02:41:54	0
509248836095598592	611244824	I just  took some benadril and hydrocodine because i cant sleep smh im so tired 😔	2014-09-09 07:55:58	1
509307086640254976	740232235	Feel the sniffles?Fight that cold with a shot of lemon, ginger, raw honey and cayenne pepper! #potent #immunebooster http://t.co/6xMjpDnYuo	2014-09-09 11:47:26	0
509359396531748864	837031315	"Everytime I hear &amp; sing "" Am I wrong - nico &amp; vinz "" I get chills 👀😶"	2014-09-09 15:15:18	0
509463199779799041	45761010	Yes, I'm very excited. You just can't tell because I'm on Zoloft.	2014-09-09 22:07:46	1
509469026599600128	116897283	@Cxurt__ they prescribed me that too in the ER but mine was a suppository since I couldn't keep anything down. You don't want that shit lol	2014-09-09 22:30:56	0
509498285573570560	1319551920	Best. Surprise. Ever. ♡♡	2014-09-10 00:27:11	0
509572918658207744	469078981	RT @_BayleeKate: Melatonin, thank you for being there for me when I need to sleep.	2014-09-10 05:23:45	1
509877714002931712	417468906	@JoeeV_ @aniproj_ @Riss____ yah thats why i dnt want to bring him in.. Ima just give him tylenol when hes due n hope for the best	2014-09-11 01:34:54	1
510082610983235587	1323704688	Happy I grew up in a natural remedies household. Whatever my mom does is working better than what the doctor prescribed me.	2014-09-11 15:09:05	0
510248302114123780	140362341	"""@TsMadisonATL1: girl your album and kim mixtape is the most anticipated music on the music scene California love you boo...."	2014-09-12 02:07:29	0
510385368441831424	61931792	@LucyYang7 my essure failed and I reported my adverse event to the #FDA and we have almost 3900 reports and #FDA isn't helping	2014-09-12 11:12:09	0
510417487922352128	412739701	#AmericanaBaby: Weird Al-style rewrites of great Americana songs, for babies/parents. Sung by original artists, so it's awesome. Who's in?	2014-09-12 13:19:46	0
510445293541027840	318990813	Tums you saved my life again! For what could be possibly the 80th time this week. #HeartBurn — feeling relieved	2014-09-12 15:10:16	1
511046629302878208	74280053	@araceli_nieves I'm gonna put numbing cream next time lol if it doesn't help . I'm done too 😂	2014-09-14 06:59:45	1
511175851812331520	2677848848	Getting ready to make some Goat's Milk Soap this week; and maybe some more Eucalyptus and Oatmeal Honey soap. Exfoliants here we come!	2014-09-14 15:33:14	0
511324414949212161	351654150	Asked Brian to get me benedryl and he brought me the whole pharmacy 😂😍💋 http://t.co/25JNxQZtE0	2014-09-15 01:23:35	1
511359164007084032	248357111	RT @Patriots: #Patriots win it, 30-7 in Minneapolis! #NEvsMIN http://t.co/EfGvydrEcJ	2014-09-15 03:41:40	0
511624663865516032	2544999062	“@Funny_Truth: Semen contains the same amount of Vitamin C as an orange.” @MarybethRoxxs whoever makes up this science really likes BJs	2014-09-15 21:16:40	0
511698105536753665	49457708	MasonLodge: Madden 15/EA SPORTS UFC/Misc: http://t.co/pJvFLKqTi8	2014-09-16 02:08:29	0
511730927467503618	185022951	“@JoeBudden: Novacane is still that shit.”	2014-09-16 04:18:55	1
512386578522845184	139557012	Organic veggies &amp; chicken sausage...YUM-OH!The chicken sausage is antibiotic free, humanely raised, nitrate &amp;... http://t.co/ZCqUjhVwcF	2014-09-17 23:44:14	0
512462360435384321	629890481	ALL MY DRAFTS GOT DELETED FUCK I HAD SOME GOOD SHIT IN THERE	2014-09-18 04:45:22	0
512527012666548224	278174306	Taking shots of your 6mths old nurofen..because nothing else has worked so far and your dying #that	2014-09-18 09:02:16	1
512528250707660800	98207020	"Phone on ""do not disturb""....Abt to let this zzQuil hit.&amp; I'm out.✌️"	2014-09-18 09:07:11	1
512622568474304512	339301487	I better start eating ibuprofen like its skittles to make it through fit camp tonight.	2014-09-18 15:21:59	1
512810856212484097	25257817	RT @ocd_calabarzon: Sept.19: Marikina Diversion Rd (Golden Meadows- Kingsville) not passable to all type of vehicle due to flooding accdg. …	2014-09-19 03:50:10	0
513120561460150272	81579024	Too poor for freederm. Colgate, the best spot cream I ever did purchase. Yes, I m talking about toothpaste. #pisspffpimples #studentproblems	2014-09-20 00:20:49	0
513938725513232384	2200611025	@Julietrvotino just take a Benadryl	2014-09-22 06:31:55	1
513955290191245312	39787681	RT @MecumHaiku: ATTENTION @YoungLife! Here's a helpful Club visual aid that shows just how far The Proclaimers are willing to walk: http://…	2014-09-22 07:37:44	0
514025887532998656	17702529	6 Reasons To Start Working Out Outside http://t.co/xWMVZY0PtV #mood #focus #commitment #weight #energy #vitaminD #exercise #fitness	2014-09-22 12:18:16	0
514088382251536384	116817117	Dip you in sulfuric acid, then wrap your ass in plastic.	2014-09-22 16:26:36	0
514234113780248576	868640221	Can't wait to share with you all this beauty regimen I have been using with the #neutrogena visibly… http://t.co/1eAFTrgurB	2014-09-23 02:05:41	0
514256039345422336	312903357	@catrinadlp have you tried excedrine?	2014-09-23 03:32:48	1
514272884836286464	319978434	It's time I give you a dose of your own medicine.	2014-09-23 04:39:45	0
514528888379412481	368600138	"RT @Thynebear: [Jesus at the bar]""Oh, I'll just have a water"" *winks at camera*"	2014-09-23 21:37:01	0
515132284660633600	90418394	Pretty flowers w pretty @sakaralife honey maca protein pancakes. Despite the rain, it's going to be a… http://t.co/vDY2lFRaJ3	2014-09-25 13:34:42	0
515174895882616832	1478946432	“@delilah_moore: I feel great” muscle relaxers got meeeee thereeeeee	2014-09-25 16:24:01	1
515178989099696128	87537939	A new favorite: Jauz x At Dawn We Rage- Proppa Demands (Original Mix) @Jauzofficial by @jauzofficial http://t.co/rXMK4prd3n on #SoundCloud	2014-09-25 16:40:17	0
515256752934486016	2161292051	I don't want to be induced..smh I wasn't induced last time but they put me on pitocin and it makes the contractions STRONG AS FUCK!	2014-09-25 21:49:17	1
515375646357196800	1284950420	RT @Burrgos: popped a xan before school and now I don't know where I parked	2014-09-26 05:41:44	1
515628908553969665	445282908	RT @XanaaxHadMe: I WOULDVE RATHER POPPED A XAN THEN MET YOUR BITCH ASS	2014-09-26 22:28:06	1
515717912825315328	14710525	I'm still distraught about Mark Sloan's death.#mcsteamy4eva	2014-09-27 04:21:46	0
516291779227029504	1360159232	Hi @TheoPaphitis my new Santa's Magical Sleep Spray is 100% natural and will help little ones sleep at Christmas #SBS http://t.co/Hh84MPXkQy	2014-09-28 18:22:07	0
516354331751493634	432955580	I'm so hungry and watching the food network isn't helping me any... now I'm ready for it to be 8 so I can be off work and go smashhhh	2014-09-28 22:30:40	0
516453986686500864	807496506	RT @Hilarious_Idiot: Amazing science gif time! In this photo we have sodium polyacrylate mixed with water. It looks like snow! http://t.co/…	2014-09-29 05:06:40	0
516916337537720320	307382739	This is why you don't drink after you've taken ambien. Things get weird.	2014-09-30 11:43:53	1
517047738236551169	1428142620	Keep your skin young and healthy with Olay Regenerist! http://t.co/9yz3VmjTMF #glamcrowd	2014-09-30 20:26:01	0
517122303935905792	1930944973	RT if you’ve signed up for the $3 fast acting Advil® Film-Coated coupon #fastrelief http://t.co/5ybjnjy8Uj #fastadvilfanatics #sponsored	2014-10-01 01:22:19	1
517135659342233600	137372432	#Homeopathy-Homeopathy is? empowering medicine-#Homeopathy http://t.co/n0em6HUS99	2014-10-01 02:15:23	0
517275611979874304	281303853	Soon no more BET, MTV, VH1, Nickelodeon, CMT, ComedyCentral for suddenlink folks ! 😤😤 tf we gon watch ?	2014-10-01 11:31:31	0
517353314132819968	1970291220	RT @LiveRAWW: It's the first of the month 👻 http://t.co/PumlPLczBW	2014-10-01 16:40:16	0
517995391426772992	14417965	Loved this lecture by Adora Cheung @nolimits from HomeJoy on building products, getting feedback and growth https://t.co/QMynjwZhC6 #cs183b	2014-10-03 11:11:39	0
518061279282757632	531667401	My mom literally drained the house in Clorox...has she not heard of Lysol?! 😷	2014-10-03 15:33:28	0
518339172277682176	100696471	Ugh. Have a cold. Nearly 5 weeks pregnant. Benadryl, do your thing.	2014-10-04 09:57:43	1
518514253125648384	605200816	I'm gonna log off, I'm not making sense. Sedation starting to kick in I hope. Thank you @stillicides @lizard_lala	2014-10-04 21:33:26	0
518538046443384832	372483914	Ibuprofen does wonders though😄	2014-10-04 23:07:58	1
518792220519190528	34961092	RT @RizzleKicks: Space Jam would have brought me more joy.	2014-10-05 15:57:58	0
518852259065909250	229902921	I need Xanax	2014-10-05 19:56:33	1
518859807659671552	33614165	The things I'd do for a xnanax right now.😑	2014-10-05 20:26:32	1
518871617506910208	542363670	Ask me for favors when my adderall is in full swing.	2014-10-05 21:13:28	1
518917217166307328	2555797405	@CharlieGrahamRP @Shadow__conduit here. Have a slice of pizza./she smirks giving her a slice and Advil/	2014-10-06 00:14:40	1
519069893564837888	297602920	AIRBORN MONDAYS 💪🏃👊🙆	2014-10-06 10:21:21	0
519137695356821504	563312650	RT @MorningEdition: #SCOTUS decision NOT to hear same-sex marriage cases this session means marriages can cont in states incl: Va., Okla., …	2014-10-06 14:50:46	0
519204387236085761	137372432	#GutIssues-Feeling fatigued &amp; fuzzy? Regain your mental sharpness with my homeopathic course.-#Homeopathy http://t.co/kHNRHNpFAZ	2014-10-06 19:15:46	0
519326200763011073	2348902394	Why won't my Vyvanse ware off already? I want sleep😭	2014-10-07 03:19:49	1
519339533863616512	2733858256	I need some adderall	2014-10-07 04:12:48	1
519589355149488130	137372432	#Hormones-Get rid of hormone imbalances using specific homeopathic protocols taught here.-#joettecalabrese http://t.co/YVpv1JoGIJ	2014-10-07 20:45:30	0
519603543028678656	1355897600	Going back to work this weekend and going to get nexplanon Monday	2014-10-07 21:41:53	1
519674294331113473	2591498010	@furryfandom48 Yeah very good, she's starting to commission now, this is more that she's dome http://t.co/mejUbekuGT	2014-10-08 02:23:01	0
519703569599971328	23774705	Adovia Anti Wrinkle Facial Moisturizer Cream – with Dead Sea Minerals, Collagen, Retinol and Lactic Acid – Premier Anti… Healthy Product	2014-10-08 04:19:21	0
519837903082782720	276609990	@girl_mychael do you take a multi vitamin? Might be b-12 deficiency or anemia. :(	2014-10-08 13:13:08	1
519915757518749696	457059585	King Henrik gets #FastRelief w/fast acting Advil® to relieve aches and pain every game http://t.co/Cm9SK4vOMh #fastadvilfanatics #sponsored	2014-10-08 18:22:30	1
519915762526736384	105145928	RT @InsideWeddings: Bundles of hydrangeas create a magnificent train centerpiece @TaraWilsonEvent http://t.co/5AtZAItst7	2014-10-08 18:22:32	0
520003145930661888	21825912	@sokane1 that looks like my inhaler	2014-10-09 00:09:45	0
520262249962016768	1547299010	I need a bigger closet for all the clothes I'll never wear.	2014-10-09 17:19:21	0
520268782586318848	503701722	@pwetty_rena whenever you begin a new tweet. there's a symbol for drafts	2014-10-09 17:45:18	0
520288023742005248	31343106	@grumpymurrr adderall doesn't have any cool effects on me anymore 😔	2014-10-09 19:01:46	1
520724069877293056	1279345063	Atleast I took a cute selfie today 💁 lol http://t.co/JzbX3WSHVq	2014-10-10 23:54:27	0
520777789876998144	21006198	No weight watchers no lipo	2014-10-11 03:27:55	0
520783969319931905	96397912	Yep, I just made an aluminum foil ankh. #Death #Sandman #RollerDerby #hardtofindlastminutepiecesofyourcostume	2014-10-11 03:52:28	0
520787185961037824	232773383	This month's #Melatonin stash... how many mg's do you give your #AutisticChild http://t.co/RZvu7oIocA	2014-10-11 04:05:15	1
520967014954053632	2204742954	'Hi, post for me and hide my id..got married 4 months ago..in august i missed my pees so i took some preg tests... http://t.co/aJqzW0bEs5	2014-10-11 15:59:50	0
521423185535700992	2186688721	@Nitaababe NITAAAAAA ! You got any norcos	2014-10-12 22:12:29	1
521502634038288384	354631368	I need a new sponsor. My sponsor doesn't help me the way she should ;(	2014-10-13 03:28:11	0
521665716815425537	731119693	"@Leydy_Yanett LMAO ! Ama buy him a ""baby on board"" sign too ! Asi if we ever go visit he has it for angie &amp; alli 😂😂"	2014-10-13 14:16:13	0
521831512715825154	516916181	@finntasticccc lol were on the same cycle I got mine today too.. I've been poping ibuprofen left and right! Feel better boo	2014-10-14 01:15:02	1
521850733810155521	472597506	Looked up prices of tummy tucks.. Put that on my Christmas list until I looked at pictures of the scars it leaves.. I'll just do sit-ups	2014-10-14 02:31:25	0
522098083492925440	40189311	Essential to my fall/winter season: raven, peppermint, lemon, thieves, eucalyptus, clove and lavender… http://t.co/UVjnsAntwz	2014-10-14 18:54:17	0
522136020893335552	303929000	RT @CapacityR: Adding some fabulosity to #JamesonSAFW @StaceHolland @Tamerin_Jardine @Janez_Vermeiren http://t.co/ZePr8Od5ZK	2014-10-14 21:25:02	0
522159171320299521	1931301277	@jpmccullagh despite my clear and utter hatred of Cheng as a candidate.	2014-10-14 22:57:02	0
522256356426805248	389208718	Little Mans Nursery. Need to get some more fun stuff on the walls! Love the new diaper table changer… http://t.co/lN2akzMnFi	2014-10-15 05:23:13	0
522379099202129920	137372432	My course addresses these skin issues: poison ivy &amp; oak, impetigo, acne, &amp; more! Heal skin disease with homeopathy: http://t.co/aPCDALSJn1	2014-10-15 13:30:57	0
522531934489288705	22884668	RT @jfancey71: Ain’t no party like an Advil® Twitter party #FastAdvil http://t.co/l7wROBpxVy #fastadvilfanatics #sponsored	2014-10-15 23:38:16	1
522585816590479360	161548269	Ain’t no party like an Advil® Twitter party #FastAdvil http://t.co/5ZEUbKoMEH #fastadvilfanatics #sponsored	2014-10-16 03:12:22	1
522651356075532288	30185829	Nights I don't take zzzquil im up bullshittin and hungry	2014-10-16 07:32:48	1
523164164051968000	2546470777	"""Cool compresses will help cut down swelling. Treat cuts and abrasions with anti-bacterial and bandages."""	2014-10-17 17:30:31	1
523216566708875266	260191312	@Lizmcwhizz have tried some baby Vicks tonight and some snuffle bubble bath. Fingers crossed it does the trick.	2014-10-17 20:58:45	1
523736557132713984	2510581571	maybe when I take this benadryl I can get some some sleep.	2014-10-19 07:25:00	1
523813418755960834	56367933	Turmeric Vitality Tea ~ 100% organic with turmeric root, ginger root, cocoa, cinnamon, cardamom, lemon and clove!... http://t.co/SsgIlNRTY4	2014-10-19 12:30:25	0
524037479104786432	1141139791	and hylan	2014-10-20 03:20:45	0
524197813585207297	75388066	@Monicute_g te de manzanilla, heat pads, 4-5 advil (that does it for me) and staying warm! No cold stuff. If u don't have a heat pad (cont…	2014-10-20 13:57:52	1
524259369731780608	2400926968	Benadryl knocked my babe smooth TF out. I'm so bored now 😫	2014-10-20 18:02:28	1
524661741943533568	558629478	Jojoba oil - a great night time face oil whatever your skin type; it balances sebum production. Can add argan, rosehip or avocado if u like.	2014-10-21 20:41:21	0
524779470226341888	865008084	You will never know true pain until you get Vicks VapoRub in your eye. #Ow	2014-10-22 04:29:10	1
524780159904149504	412856243	RT @XanaaxHadMe: rise &amp; shine pop a xan &amp; pass the time	2014-10-22 04:31:54	1
524805369877770240	340432800	RT @LovLikeJesus: God always has a relief for every sorrow and a plan for every tomorrow.	2014-10-22 06:12:05	0
524815755682930688	326918078	@hinojosa_roger pop a xanx	2014-10-22 06:53:21	1
524886641144774657	84282093	Meditation - more effective for pain relief than morphine http://t.co/vjjzMrVOO7 @AHealthBlog	2014-10-22 11:35:01	1
524967911535149056	235325239	Today I had to get someone at work younger than me to open the child lock cap on my LIQUID paracetemol, idk how I manage living alone	2014-10-22 16:57:58	1
525170384635985921	252865785	A promethazine will do the trick	2014-10-23 06:22:31	1
525355317161627648	426060206	My head is pounding. And ibuprofen isn't working.. :/ I really don't like being sick.	2014-10-23 18:37:22	1
525367490915102721	56066347	“@PreciousBabiez: i cant wait till i see this everyday 😍😍😩🙈👪👶 http://t.co/BZYlOeOluW” makes me so broody	2014-10-23 19:25:45	0
525379650969952257	1360159232	RT @isamariebeauty: Lemon &amp; lavender bath salts with Himalayan, Dead Sea &amp; Epsom salts &amp; rose petals for a relaxing bath #twittersisters ht…	2014-10-23 20:14:04	0
525420806957178880	233273561	Got a shot of the partial solar eclipse this afternoon!! This is looking at it through several layers… http://t.co/rUMkyagn5H	2014-10-23 22:57:36	0
525457134826586112	305395460	Zoloft is making my stomach a wreck. This is horrible.	2014-10-24 01:21:58	1
525509392612204544	550816197	I gotta drink ZZZQuil to fall asleep	2014-10-24 04:49:37	1
525537678956449792	115586972	I'm just ready to get some great ass sleep !	2014-10-24 06:42:01	0
525716480416301056	1677637628	RT @rebecccarose_: Pop a pimple I'm sweatin	2014-10-24 18:32:30	0
526386424115765248	2614484939	RT @petefrasermusic: Brixton #Loop feat @CarlosGarciaV, Jackson Ellis and Kieran Jones https://t.co/qglTmX2Fsm	2014-10-26 14:54:37	0
526450031264796672	504024232	I need a foot rub 😩	2014-10-26 19:07:23	0
526451072706293761	72989952	@CarisaMarie11 no scary for me at all please @ShelleyCHolmes @johnstrauss @JohnLusher @MYHira @DoorHardwareLux @the_write_girl @TheMrsHelms	2014-10-26 19:11:31	0
526480082110808065	335728114	One time a doctor prescribed me sour patch kids	2014-10-26 21:06:47	0
