1,@vanstahhh you can take tylenol cold the syrupy stuff. And get vitamin c tabs! They def gave me life. I was sick at 16ish wks too
1,"RT @kuvacukunoqi: I had three cortisone injections into my S-I joint, and the shots worked great."
1,@natsbatz dick I took a fucking laxative and that my stomach hasn't felt good since then 😭😭😭
1,RT @PregnancyMag: #Prenatal #vitamins and why they're so important to your baby's health: http://t.co/CrEUTBlLEK
1,Jace has just spat his antibiotic liquid all over me. It's got penicillin in and I'm allergic.......
1,amlodipine besylate and amlodipine the same http://t.co/GXMtdfa81w
1,"Anyways took some codeine to sleep and shit just have me heartburn. Usually that, percs, hydro knocks me out bc I'm so little ☺️☺️☺️☺️☺️"
1,http://t.co/WfxngV8A1i #snoring #Tablet #Sleep #Alluna Almost every sleep aid contains Benedryl and that makes me… http://t.co/NhhIhebv00
1,One born every minute makes me laugh 'here's some paracetamol to ease the pain'... paracetamol doesn't even cure a headache!!
1,Welcome to your first trimester...Take a prenatal vitamin with folic acid as a regular daily… https://t.co/5lOuCEpj2q
1,He reminded me to take some NyQuil.
1,This bottle of acetaminophen contains acetaminophen?  No way. http://t.co/dt6aJ5zccP
1,So glad to have @AQRSport arnica spray in my cabinet. 6 days ago I could barely move my shoulders and yesterday I won a 200m race
1,"The ER gave me so many pills. Percocets, muscle relaxers and Tylenol plus codeine. I am feeling some type way rn boi"
1,My doctor prescribed me a bottle of narcos after my cesarean and I don't even take them.
1,3 Garcinia Cambogia Extract 1000mg Potassium Calcium 60% HCA Weight Loss Pure: 3 Pack Original PURE Garcinia Cambogia… Healthy Product
1,Kirkland Signature Quit4 Mint Lozenge Stop Smoking Aid 270 Pieces (4mg): Kirkland Signature Quit4 Mint Lozenge Stop Smoking… Healthy Product
1,Co Q-10 COQ-10 100mg 30 Softgels Promotes Heart/Cardiovascular Wellness: Each Softgel contains 100mg of Q-Sorb™ Coenzyme Q… Healthy Product
1,"He brought me bananas, vitimins and flowers. Now hes snoring away while i read.  I still love him. #illkeephim"
1,Mums on the Go - October: Brauer Arnica Cream giveaway | Finding the ME in motherhood |... - http://t.co/OsHLr8YvJZ
1,http://t.co/W52sRidVIM #snoring #Tablet #Natrol #Count i take a 3mg melatonin table &amp; let it dissolve under my to… http://t.co/4wiFxIKP7l
1,RT @nexodyletemy: And I guess the Vit D levels in my vits are not as much as the calcium and magnsesium.
1,"Sorry to hear about your sore/swollen throat. Here,take these ridiculously large pills -xoxo Day/Nyquill"
1,"http://t.co/yp0PKdG8gj #snoring #Tablet #Natrol #Count If you want to know whether or not melatonin works, go to … http://t.co/bMvHajxdhZ"
1,Self Tapering off of Suboxone - Need encouragement please: Hi! So I've spent the past couple of days reading t... http://t.co/gEXH74y8fQ
1,I just got prometh with codeine prescribed to me ;) forget a plug I AM THE PLUG LOLLL
1,"Methadone 12 years for pain, then Roxycodone, now on 5th day or 6th. When ? ?????: Hi folks.  I became ill w... http://t.co/WufDmPlJLz"
1,Winstrol Raw Steroid Powders Stanozolol Oral and Injectable Steroid Compound: Testosterone Cypionate Powder Q... http://t.co/1rzsUR57ZL
1,@SenetraNicole lol girl we hve visitors &amp; i had 2 percocets tryna stay up 😂
1,"Should have had this stack right after surgery.  Glutamine. Bcaa.  Vitamin c , cortisol/adrenal… https://t.co/wft2dIZf0l"
1,@MurseDanielRN Yeah. Melatonin has the adverse effect and is worse than if I took nothing. Will unison knock out the average person?
1,Now I'm taking Zantac and tums at the same time. 🔥🔥🔥🔥🔥🔥
1,"No seriously tho, I have been taking too many ibuprofen. I'm about to cut myself off before I'm a spiraling perk addict like y'all 😩"
1,I just did a dose of percocets w some strippers 😈 http://t.co/Cj5rK0J6YM
1,I just did a dose of Percocet's with some strippas
1,Adderal the truth  https://t.co/uXoyRuRyS1
1,Dramamine® Non-Drowsy Naturals: Fair http://t.co/6cAUPghY0m
1,Hearing the doctor tell me I can take Excedrine tension headache has been my saving grace with these headaches
1,"Don't laugh but ladies, if you get a mosquito bite and it's itching really bad, put monistat or any yeast infection cream on it. Works w ..."
1,Only I would have a bad enough reaction to mosquito bites that I'd need benedryl and anti-inflammatories. :(
1,Because #teethingdoesnthavetobite #freesample #TeethingDoesntHaveToBite with Infants’ Advil #FreeSample http://t.co/yR4xP9FY9S
1,"@theweeknd I can't get no bitches wet to I can't feel my face I can't pop no promethazine codine, molly, ectasy or get high to this fuq man😂"
1,"@DeeGallotto the visteril didn't do much to me, but I hated the Lorazepam &amp; stopped taking them &amp; continued with my Xanax. I'm used to them"
1,Need advice...: I was a hydrophone / Percocet user for 12 years and I decided enough was enough... I had a fri... http://t.co/3TmMlqgH4E
1,i jus did a dose of percocets wit some strippers. i jus poured this lean in my cup like its liquor.
1,Generic sildenafil is intended for attaining the hard erection in men. Buy Cenforce 200mg which is t http://t.co/aZjrEKcJG9
1,This Tylenol 4 got me drowsy
1,Tapering off small dosage of percs and morphine: I need advice/help. I currently take about 20-30 mg of Percoc... http://t.co/STYNYqX7Wt
1,@PopTartsandPND sertraline 100mg. They can get in touch if they need info.
1,"#rx #drugs baby methadone withdrawal - I am an RN, but have not ever wanted to work with babies and small children... http://t.co/43h6Cp8uRc"
1,#rx #drugs I am in severe pain and have been on 80 mg of methadohe for over 6 years and my dr says i am not amunne... http://t.co/GcriqP8vSe
1,#rx #drugs can i take 2 vicodines 500 mg while 7 months pregnant http://t.co/yxPhMQv0nY
1,Excedrin migraine is my best friend
1,Anyone had cortisone injection? Is it normal for it to really hurt after?????
1,"#rx #drugs Adderal manufactured by Teva not working - Hey Chris, I can totally relate to what you're saying! I won... http://t.co/ptvCip8y9g"
1,#rx #drugs doctors willing to prescribe pain medication - I used to take hydracodone 10mg for chronic headaches pr... http://t.co/L3HJ5dzoTe
1,#rx #drugs hydrocodone acetaminophen with Ibuprofen - I have been taking hydrocodone acetaminophen for ankle surge... http://t.co/VXihkY1H6Z
1,I don't know why my doctor prescribed me Hydrocodone. I don't know why I filled the prescription &amp; bought it.. I'm not taking that shit.
1,Just watch me pop a xan with lean
1,"#rx #drugs Metoprolol Succ ER 25mg - withdrawal question - I am from Chittagong, Bangladesh. I have been taking me... http://t.co/tgqs86PLpt"
1,I'm about to just take a whole bottle of excedrin so maybe this headache will go away.
1,#rx #drugs Adderal manufactured by Teva not working - the pink round ones say cor and than it has #136 on them mfg... http://t.co/aNsaSol8i1
1,I think them percocets had me in my feelings..
1,Take and excedrin it helps  https://t.co/tnmkbJsMW9
1,RT @besthomeopath: Itchy bits? Arnica. Scabby bits? Arnica. Sticky bits? Sweary bits? Scary bits? Naughty bits? Fancy bits? Drill bits? Arn…
1,"My poor baby has had all her treatments, Motrin, saline in her nose, Vicks on her feet &amp; a teaspoon on honey for her terrible cough 😭"
1,RT @DreTruEnough: percocets with some strippers...
1,"RT @SanofiUS: @SanofiUS Voluntary US Recall of Auvi-Q® (epinephrine injection, USP) Due to Potential Inaccurate Dosage Delivery https://t.c…"
1,"Popped a xan, im forgettin."
1,@merggies neosporin dude ouch
1,"Cholestrol Care Tablet: Uses, Dose, Ingredients https://t.co/R0F4WczLg0"
1,These Percocets got me sleepy af
1,Ped ordered a blood test for food and environmental allergies for E. Also suggested we give him Zyrtec every day and Benadryl as needed.
1,Accidentally swallowed the novacaine at the dentist now I'm dying . 😂
1,Dilaudid Detox: Trying to get off Dilaudid. Had hip replacement. From Sept.to mid Nov. I was on 4mg. X4 daily.... https://t.co/LbtT358Pgq
1,Arnica and Hemp seed oil combined create a powerhouse for pain relief; and these are just 2 of the many powerful... https://t.co/BjUBtQjqCI
1,@mrBobbyBones cortisone injection
1,I'm on pain medicine and Advil pm but all I can think about is an ice cold beer
1,9:38-Taking a melatonin and vitamin before passing out praying that the tiny human has a decent… https://t.co/RaCDKx5i06
1,I liked a @YouTube video https://t.co/QRqLpJg14R Day in the life - Mrs Meldrum | Bassetts Vitamins
1,"#rx #drugs Itching on Larsarton - I take Losartan , labetalol , niacin , metamucil , B 12 , I started breaking ... https://t.co/cy7MFkJ4M2"
1,I think them Percocets had me in my feelings
1,"@linkandtetra yup. Mucinex, antibiotics, and a cough pill."
1,"Pt:""I'm allergic to Dilaudid""Doc:""What reaction does it cause you?""Pt:""It makes me fall""😂😂😂😂"
1,RT @TheeMRSZ: I just did a dose of percocets wit sum strippers 😝
1,"#rx #drugs Xanax vs. Buspar - Hi, I asked my doctor if I could switch from Xanax to Buspar. He said it wouldn't... https://t.co/ULxkwNxQid"
1,"#rx #drugs hallucinations from vyvanse - Vyvance should not be used for mild depression,I would hope you find a... https://t.co/PSFz2JzACG"
1,"The little man is coming down with a cold, and he's teething :/ Given nurofen and rubbed snuffle babe on his chest &amp; back"
1,"I thought I would never get off oxycodone, but did.: Just over two months ago I stopped taking oxycodone after... https://t.co/AYeDVb27Sd"
1,Ashwagandha – All-Natural Supplement – for a Healthy Immune System &amp; Cardiovascular System https://t.co/pjaAyzKFUR https://t.co/f2wG8wQ8wu
1,I took 2 Tylenols already and it's still not working 😩
1,@alli_ricexo well I went to urgent care and got a solumedrol shot Saturday and was put on PO prednisone&amp;Benadryl but yes still getting them.
1,I just took a dose of percocets w/ some strippers 😏
1,"Word, I get them prescribed but a low dosage of course. It's still a benzo lol.. @Billyionare: Klonipins be havin me so fucking chill man."
1,Never again will I take Shannon's advice and drink after taking nurofen
1,"RT @flubbernuber: Jc: ""Watch me take my robitussin"" *pulls out Kroger off-brand Tussin* 💀💀💀"
1,Took 3 excedrine migraine pills an hour ago. Still have my migraine. This is probably how I die.
1,tylenol #3
1,#rx #drugs how long do you have to take methadone to get withdrawals https://t.co/9nTv66PjvQ
1,#rx #drugs Hysingla ER 80 mg works but severe body cramps! - Wow! I so know what you mean about the all over bo... https://t.co/rCNNaQ9fmU
1,@hp_princess_ I definitely prefer it to RX drugs like Xanax bc a panic attack + Xanax to bring me back puts me in a 36 hour coma.
1,"Most who #overdose on #opioids acquire new #prescriptions,Need for more communication btwn #healthcare providers.https://t.co/BesJO4mdOD"
1,2 different lots of IV antibiotics.Paracetemol.Codeine. And morphine.Here's hoping I get some relief tonight.
1,"Anyway... I'm sick as fuck, doctor told me I gotta take antibiotics, steroids, and cough syrup with codeine...like when that happen😩"
1,Cortisone shots possibly for life....fml
1,Life update: Ry took Benedryl and took me to hibachi tonight. Spoiled or just have no friends? I'm not sure. 😅😍
1,#rx #drugs Cipla Zepose - Zeopose 10 is about 1 mg of phenobarbital and contains NO benzo at all. When taken th... https://t.co/c2yqwI6ERB
1,#rx #drugs can you take 2 morphine er tablets at once? - I have pancreatic cancer with Ibs pain. 30 mg of morph... https://t.co/dRQwYfWCmH
1,Ive had a headache one and off for two days now and of course there's no aspirin in the house.
1,Arnica and Hemp seed oil combined create a powerhouse for pain relief; and these are just 2 of the many powerful ing…https://t.co/w1oYw8ps5K
1,@gabmeeds @DaltonArbuck lmao I take bendryal 😂
1,Josh Hamilton suffered some inflammation in his left knee. Received cortisone injection yesterday. Feels good now.
1,Best SSRI/SNRI for anxiety: I always had an anxiety.  Since September I'm taking an escitalopram (now 20 mg)... https://t.co/KtfPehmwLu
1,Should I take my #vitamin #D with vitamin C? - Vitamins - Sharecare https://t.co/QNeBUZomEH
1,"getting off percocets and oxy 80 mg need help: hi i honestly didn't think i would post on here, but at the sam... https://t.co/jBuAciERpx"
1,This codeine pill got me feeling 🆙
1,These sleeping pills the doctor prescribed me are not working
1,Prenatal Vitamin D Supplements May Not Lower Baby's Asthma Risk #asthma #VitaminD #pregnancy https://t.co/SVSEbFYXM6
1,Gonna pass on cortisone shots in my neck though....fuxk that
1,#rx #drugs cant open eyelid - I am using gabapentin I also have morphine for pain now and again I cant open my ... https://t.co/rpuSrodFUc
1,RT @_lunnada: @getcha_someTEA Advil pms work
1,@kgvlobo I get them a lot but I go straight for the bud or the excedrine 😔.
1,morphine and loratabs are kicking in finally. 👌🏽
1,Why would they make prenatal vitamins the size of horse pills I mean we're already nauseous all day long 🙄
1,@CurlyB56 yeah managed to get some calpol and cough stuff down at 9am she's finally given in and having a nap at the moment
1,"@cajuntulip I would try using Renée Rouleau Pro Remedy Oil, a 1% cortisone ointment (not cream) or Bag Balm? All of those are very healing."
1,"RT @feminismhoe: ""Susanna, 4 days ago you chased a bottle of aspirin with a bottle of vodka.""""I had a headache."""
1,@OrcrystGaming she got meds for pain and antibiotic. Her leg still unusable and swollen . vet said expected it still would be for 2wks
1,@IndicaTrappman girl they put me on loratab cause I've been so sick and I finally got some. Baby been keeping you up?
1,Soon my diet will only consist of chewable tums tablets.
1,Detoxing off of Subxone: I'm working on a plan for detoxing off of Subxone. I have about 90 days worth of dose... https://t.co/11irxaIVDP
1,Hindustan TimesParacetamol use in #pregnancy and infancy linked to child asthmaNHS ChoicesIf paracetamol use in… https://t.co/nmZ6X8sBJJ
1,Looking likd I do coke by using the nose inhaler thing by Vicks 😑
1,Natural Relief for Pain and Itching with Zim's Natural Products! - #Archive https://t.co/e9lNOI57Zn
1,@3JeLLy3 I didn’t hit anyone. Thanks to hydro codeine and my wisdom teeth coming in
1,Just casually up at 4:16 am waiting for my aspirin to kick in
1,Still casually up at 6:43 waiting for my aspirin to kick in
1,"RT @WhatTheFFacts: Bayer, the company that invented aspirin, had also invented heroin originally as a cold medicine."
1,"RT @picardonhealth: #Fentanyl fatalities surge to new heights, by @kahowlett @AndreaWoo https://t.co/2fNP43TXLi @Globe_Health #naloxone #op…"
1,"Health officials push FDA to add ""black box"" warnings about using opioids, benzodiazepines… https://t.co/8e5WYBVJtE #realfood #health"
1,"""Ehhh ehhh ehh I think I need some robutussin"" 😂 #butreally"
1,The dog ate a cough drop &amp; now he smells like vapor rub 😂
1,Don’t miss DLux1000 #vitaminD spray in the @DailyMirror on page 31 as one of their top supplements to beat Arthritis https://t.co/zq7rMKxW4e
1,Billion dollar brands: Nike • Apple • Tylenol • ProActiv • Spanx • Kate Spade • GladeHow many… https://t.co/Fx8bAoZSIR
1,"I just brought a bunch of sleep aid, muscle pain and joint pain reliever up to the pharmacist and asked her if I could take them all at the"
1,"EMAIL RE: BIRTH CONTROL ADVICE""I had a nexplanon put in in September &amp; since I have non-stop bled. Too much... https://t.co/j5vaWVctpV"
1,RT @BJOGTweets: Author Insights: Clinical indication &amp; timing of antenatal corticosteroid administration https://t.co/TLFuOVVUFt https://t.…
1,"Feeling extremely sorry for myself. I should be in Galway, instead I'm at home with a stinking cold and some #Strepsils #flu2016 #poop 🤒😫☹😷"
1,#rx #drugs side effects of pantocid L.... - Hi I was suffering from acidity. Doctor prescribed me Pantocid Hp f... https://t.co/fSl60VR9mm
1,RT @bayumbr: @bethanyamberr RIGHT. I took a muscle relaxer and I'M STILL AWAKE
1,@spookymoonkitty plus I had to be put on synthroid because my thyroid is messed up and that was affecting everything along with pcos
1,"Liam has taken Amoxicillin, Cipro drops, Bactrim and Cefdinir in the past month for 3 different ear infections.. This last one won't leave😢"
1,Fckin prescription is $805😐 they must've prescribed me anesthetics..🤔
1,"@SamChisman @PA_Clarabell worse day in a really long time she's pretty much been hysterical since 2pm.... Calpol, nurofen, calpol and"
1,"ARNICA, HEMP SEED OIL AND GINGER all in one natural healing product""That Dragonfly Stuff""Arnica is a key... https://t.co/Sdr97zRVNM"
1,my sister is about to get sick so the doctor gave her some cough syrup with codeine in it. I told her she could make some lean lmfao
1,My headache doesn’t stand a chance against Advil® because Advil has my back always! #fastadvilfanatics #sponsored https://t.co/QRU7NibYZI
1,"#rx #drugs Metronidazole lasting side effects - Hi Anna, Yes b12 helps me w depression brain fog. I need to tak... https://t.co/TlHPC94rhI"
1,#rx #drugs Which Is Stronger 30 Mg Of Morphine Sulphate Er Or 10 Methadone https://t.co/aMNM5CFUXK
1,RT @RalphealRozay: Baby I'll give u these Percocets noooo charge 😂😂👊🏾👊🏾👊🏾
1,New study suggests children who take #vitaminD supplements are better behaved at school (via @NetDoctor) https://t.co/qGKoJuP3nA
1,"RT @Shortstuff2x: Promethizine, Codeine and Champagne for us 😆"
1,I might smoke me a blunt n pop a xan ... Not supposed to fuck w xans but they take away the pain yeah 😌
1,vicodin on sunday nights
1,@anmvriecwley 😣 ouch sounds really bad. Did the nurofen that you take have codeine in it? Cos codeine is the best one for toothaches
1,I'd have to say that most people's introduction to homeopathy is with Arnica. And a truly amazing remedy it is!  https://t.co/HG1ty9QTzj
1,"We have some deals on Neocell products!!! Check it out! Hyaluronic Acid, Collagen, and Biotin,… https://t.co/P4DRRKbPvI"
1,"#rx #drugs Will morphine take your pain away if on suboxone - Hello, I take 8mg of suboxone daily, I'm having r... https://t.co/dQ6mnMsXKL"
1,"@BrownBagPantry @JBennethJournal  Arnica, is there anything that superdiluted wondrous plant doesn't cure apart from stupidity? #homeopathy"
1,How much vitamin D is enough? Understanding  dosage recommendations https://t.co/rs0ZeRWaiY
1,Our #vitaminB12 Boost spray can help keep your B12 levels topped up if you have #perniciousanaemia. Read more here: https://t.co/DNKL5mWNY7
1,"PWO-MAX comes equipped with 25mg of Epi-Strong, a naturally occurring flavonoid which boasts… https://t.co/7aN10cEhHV"
1,Advil® Film-Coated helps me fight the pain just like any other Advil. #fastadvilfanatics #sponsored https://t.co/u5JDK8t4k0
1,Percocets Got Me Dead 💊 #LILB
1,#rx #drugs Can I Mix Clonidine Gabapintin - clonodine is for sleeping deffinitly not the day atleast for me... ... https://t.co/FxqY4aXZdH
1,Upstairs I got Xans in a Advil bottle ion take them shits but you do
1,"@espanswick Definitely not. It's either paracetamol or the antibiotics. It is getting worse now, so it's most likely the antibiotics."
1,Wow! So sad to hear this 😳RT @TMZ: Prince had OD'd on Percocet days before his death. Harvey with the latest.https://t.co/o9OQbvLnhj
1,Tylenol or ibuprofen girl!! take it ☺️ it'll go away. feel better 😘 https://t.co/TLbktaeGPw
0,RT @vishalsinghal: Load up on vit C. V need at least 90 mg of vit C/ day &amp; best way to get this is by eating at least 5 servings of fresh f…
1,them percocets had me in my feelings
1,hi i have just started efexor-xr for depression i have been on it... https://t.co/Xmtt8ele1v #Been #Depression #efexorxr #Expect #Just
1,Olbas oil &amp; Vicks are my heavenly drugs right now. #Suffering #Womanflu 😰🤒😷
1,"Poppy's on calpol, Paul's on night nurse &amp; I'm on paracetamol ..... 😷😷😷 #poorlyhousehold"
1,@_blessedtoBe I can't sleep 😑 I just took 3 Benadryls tho 😱
1,@babymattt_ Matt you do not need a xannax. If you want to go anywhere you can't be doing that poison.
1,A new study shows #vitaminD supplements can boost the effects on antidepressant medications (via @ConversationUK) https://t.co/i2zTSneZH6
1,And I definitely dont have time for my doc to miswrite my adderal prescription. Fml.
1,They ain't know I was on them percocets but they know I be on them xans
1,@ArtsFestWedmore @TauntonComedy @WellsComFest @danwardcomic When your old : Getting a little action means you don't need to take a laxative.
1,@songsaladcast relevant any time robitussin comes up: https://t.co/FdVmL9bMBF
1,"Heroin, Xanax, Steroids Seized From Suffolk County Home https://t.co/6DdHGVWlql"
1,"pop a xan watch me get loose, throwin all of these bands for you"
1,REVEALED: Taking common painkiller paracetamol could make you LESS caring: RESEARCHERS have found paracetamol... https://t.co/bIhjkq3yxs
1,"I just slathered Vicks Vapour Rub on my chest in an act of desperation. Is it weird that I like the cool, burny feeling? 😝"
1,@SharonVW just plain old good dose of vitamin c and b works wonders
1,where the midol plug at
1,The #bootsmiawards2016 is now OPEN! Please vote for DLuxPregnancy #vitaminD oral spray here https://t.co/mkZnwMIkZV https://t.co/LZ3lM3dFdg
1,@kelliebright76 Congratulations! We would love to send you some of our DLuxPregnancy #vitaminD oral spray https://t.co/UHJNr0bOoi DM us?
1,"amphetamine salts orange round 30 mg imprint ""M A30"" - I was on the teva 30mg for quite a while and these seem ... https://t.co/wcLabI2aii"
1,wise Twitter folk...Clary sage and arnica..when and how during labour pls? 🌿☕💫💚🙏 #39weeks #pregnancy #labour https://t.co/Ij3gLCJ0Pc
1,@jimmyfrank3 @ss I am thinking about calling my doc up and getting a Z pack but I don't like taking antibiotics. I have taken Echinacea and
1,I also have Benedryl and @PolysporinCA  @surelybutslowly @OttawaMarathon
1,"While raptured in the gentle embrace of my wife, I forgot to take my meds. Glad I have back-up. #fybupropion"
1,"Agree with Dr. Weixel's answer to ""Besides severity of the disorder, are benzodiazepines batched based on persons wei..."" - http://htap.u..."
1,"Agree with Dr. Weixel's answer to ""Been on Prozac for 20 mg for 6 months I am 65 but always seem to have fuzzy thinki..."" - http://htap.u..."
1,"Agree with Dr. Seif's answer to ""M not on any atibiotic so can i still just drink a probiotic to keep my intestins he..."" - http://htap.u..."
1,"Agree with Dr. Weixel's answer to ""Where depakote caused me to be tired all the time, can lamictal have the opposite ..."" - http://htap.u..."
1,Don’t forget to vote for DLuxPregnancy #vitaminD oral spray in the #bootsmiawards2016 https://t.co/bKM0EuKJW3 https://t.co/hc6nLlFwWm
1,Benedryl is no joke 😅
1,I thought Wolf's Bane was something really magicalbut it's just Arnica oil.
1,"amphetamine salts blue tablet vs adderal - Hi, I usually take 30mg of adderal per day, in the morning. I am mak... https://t.co/nhly3ZWsrQ"
1,RT @FOXBaltimore: APNewsBreak: Official says Prince died of opioid overdose: https://t.co/ybcyF0EPH7 #liveonFOX45 https://t.co/n9PqybrlqX
1,"Reshia and Quay make show a nigha good . I can't breathe out my nose folks went to get some "" baby "" Vicks vapor rub ."
1,@GOPslaughter i had a prescribed overdose on my epilepsy medication all the time.
1,would anyone like a lozenge? lozenge anybody
1,I'm taking Enbrel injections once a week. Does anyone have advice on injection sites? I have been injecting in my... https://t.co/BoYsNQCQ72
1,Lozenge birth controls... Wow
1,Got all the drugs out to help my wee bubba. •Vicks •tiger balm •Baby Vicks •eucalyptus oil
1,@LauraSummers It was so so bad they put me on morphine until they could operate. Morphine is amazing lol xxx
1,Benzodiazepines with anxiety disorder - When I was 11 years old I started to feel an excessive fear. Going to s... https://t.co/l40MxqyMCO
1,"RT @TheNardvark: “Can I get 2 boxes of Sudafed?”“Sorry, by law you can only buy one at a time.”“Okay then just the one box of Sudafed a…"
1,Read @1motivatingmom on how she quit smoking using @nicorette @NicoDermCQ https://t.co/Fn8DCZPw9B #WhatsYourWhy #spon
1,The #Mumii #BBTG16 awards is now open! Please vote for DLuxInfant #vitaminD oral spray here https://t.co/Wd3arjVtR9 https://t.co/PONz7rfMpM
1,"Got a shot of morphine &amp; phenegran in my ass, hooked up to an IV with vitamin water solutions. My contractions are still really close"
1,"RT @EssexBaby_: Oral #vitaminD spray? Weirdly, it's pretty tasty! @BetterYou_Ltd #pregnancyhealth - https://t.co/jGqJVKNgno https://t.co/U2…"
1,I told Daisy I was giving her benedryl if she didn't calm down and now she is sitting at the door like she does when she waits for Justyn. 🙃
1,Vote here for our DLuxInfant #vitaminD oral spray in the #Mumii #BBTG16 awards: https://t.co/1XYB1zsKqy https://t.co/qrCfSfRhmW
1,Vote here for our DLuxPregnancy #vitaminD oral spray in the #Mumii #BBTG16 awards: https://t.co/rKwJFwOD9Z https://t.co/C1Dh19dsCE
1,"60 mg codeine , 15 mg morphine , 50 mg of gravol - my nightly routine.  I can't wait til she's here and this part is over."
1,"Just got my ZzzQuil sleep aid, definitely going to need this to catch up on some ZZZs #ZzzQuil #SleepLovers #ad"
1,Which Is Stronger 30 Mg Of Morphine Sulphate Er Or 10 Methadone https://t.co/YWvqtxBP2T
1,When can i take sub: I took 4 norcos at 230pm yesterday and have been on norcos for a long time im done its k... https://t.co/LAU7EBozOq
1,Affordable EpiPens for patients at risk for severe allergic reactions https://t.co/Nguv5Tr59O @moveon
1,"That Dragonfly Stuff all natural arnica products , Helping people live pain free naturally A big savings for all of…https://t.co/Uv3ep9VoNM"
1,@JLSCX @onlyanumber Hydrocolloid bandages FTW
1,Arnica pain relief https://t.co/5DAgCrZ9FH
1,New pain medication laws dictating to doctors that they cannot prescribe anything equivalent 120 mg of morphine... https://t.co/IpAtyXzQKn
1,"A question for all mums. Whilst #pregnant, what painkillers can you take? I've read that neurofen and aspirin are best avoided. Thanks!"
1,That Dragonfly Stuff all natural arnica productshttps://t.co/7ndvXrsAM2#naturalpainrelief #arthritis... https://t.co/IWGRUqfOIN
1,That Dragonfly Stuff all natural arnica productshttps://t.co/7ndvXrsAM2#naturalpainrelief #arthritis... https://t.co/QnrJ42kyiZ
1,"I just realised I took generic Mersyndol night strength instead of Panadol last night, no wonder I feel so dopey"
1,6 weeks off morphine ADVICE PLEASE: Hi. I have been on morphine for pain for over 20 years. For the last 10 o... https://t.co/ZggW1cFTkB
1,Excited to use my Advil® coupon on Liqui-Gels! They are the best!!! #fastadvilfanatics #sponsored https://t.co/73wFgKSfPw
1,@_loyalroyalty__ thank you darling. I'm just gonna stay doped up on benedryl and sleep for a few days straight. 😂
1,Our DLux3000 #vitaminD oral spray is mentioned on @MailOnline as an effective alternative to swallowing tablets https://t.co/7U3tffz9dN
1,This lozenge nasty as hell 😣
1,Ambien Resistance: Not working anymore - I had been taking a generic brand of Ambien nearly every night for 5 y... https://t.co/9UtXcFVMmu
1,I just learned that the hormones in the depo are the exact ones in the implanon except at a stronger dose which means I can handle implanon
1,how strong is a 15 mg morphine - It is the weakest morphine pill out there if you are takeing for pain it's bet... https://t.co/Xe2k7FkyGv
1,"PCP: I've never heard of that thyroid med (Westhroid).Pt: I'm just going to see Dr Poppy for my thyroid, if... https://t.co/LqaJW73DtE"
1,Feeling low on energy? @HollyActive recommends BetterYou DLux #vitaminD oral spray to give you that extra boost https://t.co/VpbGnCHAOt
1,Taking #magnesium &amp; #vitaminD can help beat anxiety and depression (via @DailyMirror) https://t.co/1vq0kWea8Z
1,#VitaminD deficiency can impact your energy. @HollyActive recommends our DLux #vitaminD oral spray to beat fatigue https://t.co/WNAhWNVsLj
1,Not sure if I'm actually hungry or its just this steroid that's tricking my stomach 🐖🌭🍕🍟🌮 #prednisone
1,Prolia side effects - I gave terrible GERD and reflux from my Prolia.mayo clinic suggest RANITIDINE- it doesn't... https://t.co/cLsE6rWKQj
1,Downed a couple Tylenol back and muscle pain pills with some espresso. That should do 'er.
1,@taneshachanel_ I just used cortisone
1,Recovery Wax Comfrey Arnica &amp; Chamomile – Surmanti https://t.co/LE4ag6CaaR
1,just wanna tea &amp; 10 Advils 😩
1,LOVED this product so much as it cured my sleepless nights! @Influenster #zzzquill #SleepLovers #ad #gotitfree https://t.co/G9IMgnNZGp
1,Tapering off percecet: I Am confused on how to taper off percecet...some say lower the daily dose and some sa... https://t.co/ntqYyLHVgX
1,Don't pop a xan and drink clear + hendawg + fireball. Ever.
1,BetterYou DLux #vitaminD oral spray guarantees more sunshine that #Pokémon Go https://t.co/db1ca5rofI
1,"RT @MomCentral: Nature Made® KIDS FIRST® vitamins and supplements contain no synthetic dyes, preservatives, yeast, or gluten. #NatureMadeAt…"
1,Our clomid has arrived! Getting ready for cycle two of clomid and cycle twenty of ttc! #clomid… https://t.co/h4mHTBtEW5
1,#Trying to help my brother quit oxycontin? https://t.co/Wxdl9ZgdKH #Help #Oxycontin #Quit
1,Our plexus ease capsules have turmeric in them!!! Great for pain relief 󾔗 https://t.co/Um2Xu2raih
1,"shower time, aderall, a glass of whiskey, and diesel jeans https://t.co/3lMWx3quBP"
1,"Maria: Does anyone else experience pain/discomfort after taking vitamins? I'm on vitamin d 50,000iu once a week,... https://t.co/hFdV7iL2f2"
1,"rheumatoid arthritis cream: Back To Normal Arthritis and Joint Relief Cream, Arnica Cream,… https://t.co/nO7yTpKjpi https://t.co/t7Utd9Xa2N"
1,"Adderal manufactured by Teva not working - Yes, I have had the same response with the burning eyes, severe dry ... https://t.co/SCshrsk8tw"
1,"Extended release melatonin is NO JOKE, people"
1,Caffeine pills are like over the counter adderall
1,2 weeks ago I looked like the before picture in a proactiv commercial and now I look normal :') https://t.co/rdUpNBqMAo
